id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kelompok_umur,jenis_kelamin,jumlah_kasus,satuan,tahun
1296,32,JAWA BARAT,3201,KABUPATEN BOGOR,0-4,PEREMPUAN,2,ORANG,2023
1297,32,JAWA BARAT,3201,KABUPATEN BOGOR,5-14,LAKI-LAKI,5,ORANG,2023
1298,32,JAWA BARAT,3201,KABUPATEN BOGOR,5-14,PEREMPUAN,4,ORANG,2023
1299,32,JAWA BARAT,3201,KABUPATEN BOGOR,15-19,LAKI-LAKI,24,ORANG,2023
1300,32,JAWA BARAT,3201,KABUPATEN BOGOR,15-19,PEREMPUAN,5,ORANG,2023
1301,32,JAWA BARAT,3201,KABUPATEN BOGOR,20-24,LAKI-LAKI,122,ORANG,2023
1302,32,JAWA BARAT,3201,KABUPATEN BOGOR,20-24,PEREMPUAN,26,ORANG,2023
1303,32,JAWA BARAT,3201,KABUPATEN BOGOR,25-49,LAKI-LAKI,407,ORANG,2023
1304,32,JAWA BARAT,3201,KABUPATEN BOGOR,25-49,PEREMPUAN,159,ORANG,2023
1305,32,JAWA BARAT,3201,KABUPATEN BOGOR,≥50,LAKI-LAKI,53,ORANG,2023
1306,32,JAWA BARAT,3201,KABUPATEN BOGOR,≥50,PEREMPUAN,19,ORANG,2023
1307,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,0-4,LAKI-LAKI,3,ORANG,2023
1308,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,0-4,PEREMPUAN,6,ORANG,2023
1309,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,5-14,LAKI-LAKI,3,ORANG,2023
1310,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,5-14,PEREMPUAN,2,ORANG,2023
1311,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,15-19,LAKI-LAKI,11,ORANG,2023
1312,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,15-19,PEREMPUAN,4,ORANG,2023
1313,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,20-24,LAKI-LAKI,34,ORANG,2023
1314,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,20-24,PEREMPUAN,13,ORANG,2023
1315,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,25-49,LAKI-LAKI,138,ORANG,2023
1316,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,25-49,PEREMPUAN,69,ORANG,2023
1317,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,≥50,LAKI-LAKI,8,ORANG,2023
1318,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,≥50,PEREMPUAN,3,ORANG,2023
1319,32,JAWA BARAT,3203,KABUPATEN CIANJUR,0-4,LAKI-LAKI,1,ORANG,2023
1320,32,JAWA BARAT,3203,KABUPATEN CIANJUR,0-4,PEREMPUAN,1,ORANG,2023
1321,32,JAWA BARAT,3203,KABUPATEN CIANJUR,5-14,LAKI-LAKI,0,ORANG,2023
1322,32,JAWA BARAT,3203,KABUPATEN CIANJUR,5-14,PEREMPUAN,0,ORANG,2023
1323,32,JAWA BARAT,3203,KABUPATEN CIANJUR,15-19,LAKI-LAKI,5,ORANG,2023
1324,32,JAWA BARAT,3203,KABUPATEN CIANJUR,15-19,PEREMPUAN,5,ORANG,2023
1325,32,JAWA BARAT,3203,KABUPATEN CIANJUR,20-24,LAKI-LAKI,42,ORANG,2023
1326,32,JAWA BARAT,3203,KABUPATEN CIANJUR,20-24,PEREMPUAN,8,ORANG,2023
1327,32,JAWA BARAT,3203,KABUPATEN CIANJUR,25-49,LAKI-LAKI,100,ORANG,2023
1328,32,JAWA BARAT,3203,KABUPATEN CIANJUR,25-49,PEREMPUAN,35,ORANG,2023
1329,32,JAWA BARAT,3203,KABUPATEN CIANJUR,≥50,LAKI-LAKI,10,ORANG,2023
1330,32,JAWA BARAT,3203,KABUPATEN CIANJUR,≥50,PEREMPUAN,4,ORANG,2023
1331,32,JAWA BARAT,3204,KABUPATEN BANDUNG,0-4,LAKI-LAKI,8,ORANG,2023
1332,32,JAWA BARAT,3204,KABUPATEN BANDUNG,0-4,PEREMPUAN,6,ORANG,2023
1333,32,JAWA BARAT,3204,KABUPATEN BANDUNG,5-14,LAKI-LAKI,0,ORANG,2023
1334,32,JAWA BARAT,3204,KABUPATEN BANDUNG,5-14,PEREMPUAN,4,ORANG,2023
1335,32,JAWA BARAT,3204,KABUPATEN BANDUNG,15-19,LAKI-LAKI,27,ORANG,2023
1336,32,JAWA BARAT,3204,KABUPATEN BANDUNG,15-19,PEREMPUAN,6,ORANG,2023
1337,32,JAWA BARAT,3204,KABUPATEN BANDUNG,20-24,LAKI-LAKI,102,ORANG,2023
1338,32,JAWA BARAT,3204,KABUPATEN BANDUNG,20-24,PEREMPUAN,16,ORANG,2023
1339,32,JAWA BARAT,3204,KABUPATEN BANDUNG,25-49,LAKI-LAKI,254,ORANG,2023
1340,32,JAWA BARAT,3204,KABUPATEN BANDUNG,25-49,PEREMPUAN,71,ORANG,2023
1341,32,JAWA BARAT,3204,KABUPATEN BANDUNG,≥50,LAKI-LAKI,27,ORANG,2023
1342,32,JAWA BARAT,3204,KABUPATEN BANDUNG,≥50,PEREMPUAN,13,ORANG,2023
1343,32,JAWA BARAT,3205,KABUPATEN GARUT,0-4,LAKI-LAKI,1,ORANG,2023
1344,32,JAWA BARAT,3205,KABUPATEN GARUT,0-4,PEREMPUAN,0,ORANG,2023
1345,32,JAWA BARAT,3205,KABUPATEN GARUT,5-14,LAKI-LAKI,1,ORANG,2023
1346,32,JAWA BARAT,3205,KABUPATEN GARUT,5-14,PEREMPUAN,3,ORANG,2023
1347,32,JAWA BARAT,3205,KABUPATEN GARUT,15-19,LAKI-LAKI,13,ORANG,2023
1348,32,JAWA BARAT,3205,KABUPATEN GARUT,15-19,PEREMPUAN,0,ORANG,2023
1349,32,JAWA BARAT,3205,KABUPATEN GARUT,20-24,LAKI-LAKI,48,ORANG,2023
1350,32,JAWA BARAT,3205,KABUPATEN GARUT,20-24,PEREMPUAN,10,ORANG,2023
1351,32,JAWA BARAT,3205,KABUPATEN GARUT,25-49,LAKI-LAKI,130,ORANG,2023
1352,32,JAWA BARAT,3205,KABUPATEN GARUT,25-49,PEREMPUAN,37,ORANG,2023
1353,32,JAWA BARAT,3205,KABUPATEN GARUT,≥50,LAKI-LAKI,7,ORANG,2023
1354,32,JAWA BARAT,3205,KABUPATEN GARUT,≥50,PEREMPUAN,1,ORANG,2023
1355,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,0-4,LAKI-LAKI,2,ORANG,2023
1356,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,0-4,PEREMPUAN,1,ORANG,2023
1357,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,5-14,LAKI-LAKI,0,ORANG,2023
1358,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,5-14,PEREMPUAN,1,ORANG,2023
1359,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,15-19,LAKI-LAKI,3,ORANG,2023
1360,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,15-19,PEREMPUAN,1,ORANG,2023
1361,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,20-24,LAKI-LAKI,8,ORANG,2023
1362,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,20-24,PEREMPUAN,2,ORANG,2023
1363,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,25-49,LAKI-LAKI,46,ORANG,2023
1364,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,25-49,PEREMPUAN,18,ORANG,2023
1365,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,≥50,LAKI-LAKI,7,ORANG,2023
1366,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,≥50,PEREMPUAN,0,ORANG,2023
1367,32,JAWA BARAT,3207,KABUPATEN CIAMIS,0-4,LAKI-LAKI,1,ORANG,2023
1368,32,JAWA BARAT,3207,KABUPATEN CIAMIS,0-4,PEREMPUAN,0,ORANG,2023
1369,32,JAWA BARAT,3207,KABUPATEN CIAMIS,5-14,LAKI-LAKI,0,ORANG,2023
1370,32,JAWA BARAT,3207,KABUPATEN CIAMIS,5-14,PEREMPUAN,1,ORANG,2023
1371,32,JAWA BARAT,3207,KABUPATEN CIAMIS,15-19,LAKI-LAKI,7,ORANG,2023
1372,32,JAWA BARAT,3207,KABUPATEN CIAMIS,15-19,PEREMPUAN,0,ORANG,2023
1373,32,JAWA BARAT,3207,KABUPATEN CIAMIS,20-24,LAKI-LAKI,26,ORANG,2023
1374,32,JAWA BARAT,3207,KABUPATEN CIAMIS,20-24,PEREMPUAN,3,ORANG,2023
1375,32,JAWA BARAT,3207,KABUPATEN CIAMIS,25-49,LAKI-LAKI,58,ORANG,2023
1376,32,JAWA BARAT,3207,KABUPATEN CIAMIS,25-49,PEREMPUAN,13,ORANG,2023
1377,32,JAWA BARAT,3207,KABUPATEN CIAMIS,≥50,LAKI-LAKI,1,ORANG,2023
1378,32,JAWA BARAT,3207,KABUPATEN CIAMIS,≥50,PEREMPUAN,2,ORANG,2023
1379,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,0-4,LAKI-LAKI,0,ORANG,2023
1380,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,0-4,PEREMPUAN,0,ORANG,2023
1381,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,5-14,LAKI-LAKI,1,ORANG,2023
1382,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,5-14,PEREMPUAN,2,ORANG,2023
1383,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,15-19,LAKI-LAKI,5,ORANG,2023
1384,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,15-19,PEREMPUAN,1,ORANG,2023
1385,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,20-24,LAKI-LAKI,19,ORANG,2023
1386,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,20-24,PEREMPUAN,3,ORANG,2023
1387,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,25-49,LAKI-LAKI,99,ORANG,2023
1388,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,25-49,PEREMPUAN,20,ORANG,2023
1389,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,≥50,LAKI-LAKI,8,ORANG,2023
1390,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,≥50,PEREMPUAN,7,ORANG,2023
1391,32,JAWA BARAT,3209,KABUPATEN CIREBON,0-4,LAKI-LAKI,1,ORANG,2023
1392,32,JAWA BARAT,3209,KABUPATEN CIREBON,0-4,PEREMPUAN,0,ORANG,2023
1393,32,JAWA BARAT,3209,KABUPATEN CIREBON,5-14,LAKI-LAKI,2,ORANG,2023
1394,32,JAWA BARAT,3209,KABUPATEN CIREBON,5-14,PEREMPUAN,0,ORANG,2023
1395,32,JAWA BARAT,3209,KABUPATEN CIREBON,15-19,LAKI-LAKI,16,ORANG,2023
1396,32,JAWA BARAT,3209,KABUPATEN CIREBON,15-19,PEREMPUAN,0,ORANG,2023
1397,32,JAWA BARAT,3209,KABUPATEN CIREBON,20-24,LAKI-LAKI,44,ORANG,2023
1398,32,JAWA BARAT,3209,KABUPATEN CIREBON,20-24,PEREMPUAN,7,ORANG,2023
1399,32,JAWA BARAT,3209,KABUPATEN CIREBON,25-49,LAKI-LAKI,197,ORANG,2023
1400,32,JAWA BARAT,3209,KABUPATEN CIREBON,25-49,PEREMPUAN,64,ORANG,2023
1401,32,JAWA BARAT,3209,KABUPATEN CIREBON,≥50,LAKI-LAKI,26,ORANG,2023
1402,32,JAWA BARAT,3209,KABUPATEN CIREBON,≥50,PEREMPUAN,7,ORANG,2023
1403,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,0-4,LAKI-LAKI,2,ORANG,2023
1404,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,0-4,PEREMPUAN,1,ORANG,2023
1405,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,5-14,LAKI-LAKI,0,ORANG,2023
1406,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,5-14,PEREMPUAN,1,ORANG,2023
1407,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,15-19,LAKI-LAKI,13,ORANG,2023
1408,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,15-19,PEREMPUAN,2,ORANG,2023
1409,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,20-24,LAKI-LAKI,48,ORANG,2023
1410,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,20-24,PEREMPUAN,5,ORANG,2023
1411,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,25-49,LAKI-LAKI,117,ORANG,2023
1412,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,25-49,PEREMPUAN,50,ORANG,2023
1413,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,≥50,LAKI-LAKI,12,ORANG,2023
1414,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,≥50,PEREMPUAN,8,ORANG,2023
1415,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,0-4,LAKI-LAKI,2,ORANG,2023
1416,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,0-4,PEREMPUAN,0,ORANG,2023
1417,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,5-14,LAKI-LAKI,0,ORANG,2023
1418,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,5-14,PEREMPUAN,0,ORANG,2023
1419,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,15-19,LAKI-LAKI,7,ORANG,2023
1420,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,15-19,PEREMPUAN,2,ORANG,2023
1421,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,20-24,LAKI-LAKI,18,ORANG,2023
1422,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,20-24,PEREMPUAN,8,ORANG,2023
1423,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,25-49,LAKI-LAKI,62,ORANG,2023
1424,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,25-49,PEREMPUAN,19,ORANG,2023
1425,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,≥50,LAKI-LAKI,4,ORANG,2023
1426,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,≥50,PEREMPUAN,1,ORANG,2023
1427,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,0-4,LAKI-LAKI,6,ORANG,2023
1428,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,0-4,PEREMPUAN,6,ORANG,2023
1429,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,5-14,LAKI-LAKI,4,ORANG,2023
1430,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,5-14,PEREMPUAN,6,ORANG,2023
1431,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,15-19,LAKI-LAKI,10,ORANG,2023
1432,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,15-19,PEREMPUAN,11,ORANG,2023
1433,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,20-24,LAKI-LAKI,42,ORANG,2023
1434,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,20-24,PEREMPUAN,20,ORANG,2023
1435,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,25-49,LAKI-LAKI,207,ORANG,2023
1436,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,25-49,PEREMPUAN,205,ORANG,2023
1437,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,≥50,LAKI-LAKI,38,ORANG,2023
1438,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,≥50,PEREMPUAN,18,ORANG,2023
1439,32,JAWA BARAT,3213,KABUPATEN SUBANG,0-4,LAKI-LAKI,4,ORANG,2023
1440,32,JAWA BARAT,3213,KABUPATEN SUBANG,0-4,PEREMPUAN,1,ORANG,2023
1441,32,JAWA BARAT,3213,KABUPATEN SUBANG,5-14,LAKI-LAKI,0,ORANG,2023
1442,32,JAWA BARAT,3213,KABUPATEN SUBANG,5-14,PEREMPUAN,0,ORANG,2023
1443,32,JAWA BARAT,3213,KABUPATEN SUBANG,15-19,LAKI-LAKI,9,ORANG,2023
1444,32,JAWA BARAT,3213,KABUPATEN SUBANG,15-19,PEREMPUAN,1,ORANG,2023
1445,32,JAWA BARAT,3213,KABUPATEN SUBANG,20-24,LAKI-LAKI,36,ORANG,2023
1446,32,JAWA BARAT,3213,KABUPATEN SUBANG,20-24,PEREMPUAN,17,ORANG,2023
1447,32,JAWA BARAT,3213,KABUPATEN SUBANG,25-49,LAKI-LAKI,149,ORANG,2023
1448,32,JAWA BARAT,3213,KABUPATEN SUBANG,25-49,PEREMPUAN,112,ORANG,2023
1449,32,JAWA BARAT,3213,KABUPATEN SUBANG,≥50,LAKI-LAKI,11,ORANG,2023
1450,32,JAWA BARAT,3213,KABUPATEN SUBANG,≥50,PEREMPUAN,11,ORANG,2023
1451,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,0-4,LAKI-LAKI,0,ORANG,2023
1452,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,0-4,PEREMPUAN,0,ORANG,2023
1453,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,5-14,LAKI-LAKI,1,ORANG,2023
1454,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,5-14,PEREMPUAN,1,ORANG,2023
1455,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,15-19,LAKI-LAKI,8,ORANG,2023
1456,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,15-19,PEREMPUAN,0,ORANG,2023
1457,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,20-24,LAKI-LAKI,27,ORANG,2023
1458,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,20-24,PEREMPUAN,8,ORANG,2023
1459,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,25-49,LAKI-LAKI,91,ORANG,2023
1460,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,25-49,PEREMPUAN,36,ORANG,2023
1461,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,≥50,LAKI-LAKI,9,ORANG,2023
1462,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,≥50,PEREMPUAN,8,ORANG,2023
1463,32,JAWA BARAT,3215,KABUPATEN KARAWANG,0-4,LAKI-LAKI,5,ORANG,2023
1464,32,JAWA BARAT,3215,KABUPATEN KARAWANG,0-4,PEREMPUAN,4,ORANG,2023
1465,32,JAWA BARAT,3215,KABUPATEN KARAWANG,5-14,LAKI-LAKI,2,ORANG,2023
1466,32,JAWA BARAT,3215,KABUPATEN KARAWANG,5-14,PEREMPUAN,7,ORANG,2023
1467,32,JAWA BARAT,3215,KABUPATEN KARAWANG,15-19,LAKI-LAKI,8,ORANG,2023
1468,32,JAWA BARAT,3215,KABUPATEN KARAWANG,15-19,PEREMPUAN,4,ORANG,2023
1469,32,JAWA BARAT,3215,KABUPATEN KARAWANG,20-24,LAKI-LAKI,74,ORANG,2023
1470,32,JAWA BARAT,3215,KABUPATEN KARAWANG,20-24,PEREMPUAN,13,ORANG,2023
1471,32,JAWA BARAT,3215,KABUPATEN KARAWANG,25-49,LAKI-LAKI,257,ORANG,2023
1472,32,JAWA BARAT,3215,KABUPATEN KARAWANG,25-49,PEREMPUAN,121,ORANG,2023
1473,32,JAWA BARAT,3215,KABUPATEN KARAWANG,≥50,LAKI-LAKI,22,ORANG,2023
1474,32,JAWA BARAT,3215,KABUPATEN KARAWANG,≥50,PEREMPUAN,17,ORANG,2023
1475,32,JAWA BARAT,3216,KABUPATEN BEKASI,0-4,LAKI-LAKI,6,ORANG,2023
1476,32,JAWA BARAT,3216,KABUPATEN BEKASI,0-4,PEREMPUAN,4,ORANG,2023
1477,32,JAWA BARAT,3216,KABUPATEN BEKASI,5-14,LAKI-LAKI,2,ORANG,2023
1478,32,JAWA BARAT,3216,KABUPATEN BEKASI,5-14,PEREMPUAN,7,ORANG,2023
1479,32,JAWA BARAT,3216,KABUPATEN BEKASI,15-19,LAKI-LAKI,30,ORANG,2023
1480,32,JAWA BARAT,3216,KABUPATEN BEKASI,15-19,PEREMPUAN,18,ORANG,2023
1481,32,JAWA BARAT,3216,KABUPATEN BEKASI,20-24,LAKI-LAKI,101,ORANG,2023
1482,32,JAWA BARAT,3216,KABUPATEN BEKASI,20-24,PEREMPUAN,36,ORANG,2023
1483,32,JAWA BARAT,3216,KABUPATEN BEKASI,25-49,LAKI-LAKI,392,ORANG,2023
1484,32,JAWA BARAT,3216,KABUPATEN BEKASI,25-49,PEREMPUAN,171,ORANG,2023
1485,32,JAWA BARAT,3216,KABUPATEN BEKASI,≥50,LAKI-LAKI,40,ORANG,2023
1486,32,JAWA BARAT,3216,KABUPATEN BEKASI,≥50,PEREMPUAN,19,ORANG,2023
1487,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,0-4,LAKI-LAKI,1,ORANG,2023
1488,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,0-4,PEREMPUAN,0,ORANG,2023
1489,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,5-14,LAKI-LAKI,0,ORANG,2023
1490,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,5-14,PEREMPUAN,3,ORANG,2023
1491,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,15-19,LAKI-LAKI,7,ORANG,2023
1492,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,15-19,PEREMPUAN,3,ORANG,2023
1493,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,20-24,LAKI-LAKI,42,ORANG,2023
1494,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,20-24,PEREMPUAN,6,ORANG,2023
1495,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,25-49,LAKI-LAKI,85,ORANG,2023
1496,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,25-49,PEREMPUAN,31,ORANG,2023
1497,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,≥50,LAKI-LAKI,3,ORANG,2023
1498,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,≥50,PEREMPUAN,5,ORANG,2023
1499,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,0-4,LAKI-LAKI,1,ORANG,2023
1500,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,0-4,PEREMPUAN,0,ORANG,2023
1501,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,5-14,LAKI-LAKI,2,ORANG,2023
1502,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,5-14,PEREMPUAN,1,ORANG,2023
1503,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,15-19,LAKI-LAKI,5,ORANG,2023
1504,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,15-19,PEREMPUAN,0,ORANG,2023
1505,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,20-24,LAKI-LAKI,6,ORANG,2023
1506,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,20-24,PEREMPUAN,1,ORANG,2023
1507,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,25-49,LAKI-LAKI,23,ORANG,2023
1508,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,25-49,PEREMPUAN,11,ORANG,2023
1509,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,≥50,LAKI-LAKI,2,ORANG,2023
1510,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,≥50,PEREMPUAN,2,ORANG,2023
1511,32,JAWA BARAT,3271,KOTA BOGOR,0-4,LAKI-LAKI,7,ORANG,2023
1512,32,JAWA BARAT,3271,KOTA BOGOR,0-4,PEREMPUAN,2,ORANG,2023
1513,32,JAWA BARAT,3271,KOTA BOGOR,5-14,LAKI-LAKI,4,ORANG,2023
1514,32,JAWA BARAT,3271,KOTA BOGOR,5-14,PEREMPUAN,4,ORANG,2023
1515,32,JAWA BARAT,3271,KOTA BOGOR,15-19,LAKI-LAKI,11,ORANG,2023
1516,32,JAWA BARAT,3271,KOTA BOGOR,15-19,PEREMPUAN,1,ORANG,2023
1517,32,JAWA BARAT,3271,KOTA BOGOR,20-24,LAKI-LAKI,93,ORANG,2023
1518,32,JAWA BARAT,3271,KOTA BOGOR,20-24,PEREMPUAN,8,ORANG,2023
1519,32,JAWA BARAT,3271,KOTA BOGOR,25-49,LAKI-LAKI,224,ORANG,2023
1520,32,JAWA BARAT,3271,KOTA BOGOR,25-49,PEREMPUAN,59,ORANG,2023
1521,32,JAWA BARAT,3271,KOTA BOGOR,≥50,LAKI-LAKI,22,ORANG,2023
1522,32,JAWA BARAT,3271,KOTA BOGOR,≥50,PEREMPUAN,3,ORANG,2023
1523,32,JAWA BARAT,3272,KOTA SUKABUMI,0-4,LAKI-LAKI,2,ORANG,2023
1524,32,JAWA BARAT,3272,KOTA SUKABUMI,0-4,PEREMPUAN,3,ORANG,2023
1525,32,JAWA BARAT,3272,KOTA SUKABUMI,5-14,LAKI-LAKI,2,ORANG,2023
1526,32,JAWA BARAT,3272,KOTA SUKABUMI,5-14,PEREMPUAN,1,ORANG,2023
1527,32,JAWA BARAT,3272,KOTA SUKABUMI,15-19,LAKI-LAKI,4,ORANG,2023
1528,32,JAWA BARAT,3272,KOTA SUKABUMI,15-19,PEREMPUAN,0,ORANG,2023
1529,32,JAWA BARAT,3272,KOTA SUKABUMI,20-24,LAKI-LAKI,26,ORANG,2023
1530,32,JAWA BARAT,3272,KOTA SUKABUMI,20-24,PEREMPUAN,13,ORANG,2023
1531,32,JAWA BARAT,3272,KOTA SUKABUMI,25-49,LAKI-LAKI,101,ORANG,2023
1532,32,JAWA BARAT,3272,KOTA SUKABUMI,25-49,PEREMPUAN,52,ORANG,2023
1533,32,JAWA BARAT,3272,KOTA SUKABUMI,≥50,LAKI-LAKI,8,ORANG,2023
1534,32,JAWA BARAT,3272,KOTA SUKABUMI,≥50,PEREMPUAN,3,ORANG,2023
1535,32,JAWA BARAT,3273,KOTA BANDUNG,0-4,LAKI-LAKI,5,ORANG,2023
1536,32,JAWA BARAT,3273,KOTA BANDUNG,0-4,PEREMPUAN,3,ORANG,2023
1537,32,JAWA BARAT,3273,KOTA BANDUNG,5-14,LAKI-LAKI,8,ORANG,2023
1538,32,JAWA BARAT,3273,KOTA BANDUNG,5-14,PEREMPUAN,0,ORANG,2023
1539,32,JAWA BARAT,3273,KOTA BANDUNG,15-19,LAKI-LAKI,59,ORANG,2023
1540,32,JAWA BARAT,3273,KOTA BANDUNG,15-19,PEREMPUAN,3,ORANG,2023
1541,32,JAWA BARAT,3273,KOTA BANDUNG,20-24,LAKI-LAKI,226,ORANG,2023
1542,32,JAWA BARAT,3273,KOTA BANDUNG,20-24,PEREMPUAN,15,ORANG,2023
1543,32,JAWA BARAT,3273,KOTA BANDUNG,25-49,LAKI-LAKI,567,ORANG,2023
1544,32,JAWA BARAT,3273,KOTA BANDUNG,25-49,PEREMPUAN,100,ORANG,2023
1545,32,JAWA BARAT,3273,KOTA BANDUNG,≥50,LAKI-LAKI,53,ORANG,2023
1546,32,JAWA BARAT,3273,KOTA BANDUNG,≥50,PEREMPUAN,20,ORANG,2023
1547,32,JAWA BARAT,3274,KOTA CIREBON,0-4,LAKI-LAKI,3,ORANG,2023
1548,32,JAWA BARAT,3274,KOTA CIREBON,0-4,PEREMPUAN,0,ORANG,2023
1549,32,JAWA BARAT,3274,KOTA CIREBON,5-14,LAKI-LAKI,0,ORANG,2023
1550,32,JAWA BARAT,3274,KOTA CIREBON,5-14,PEREMPUAN,0,ORANG,2023
